MSN,YYYYMM,Value,Column_Order,Description,Unit
OGTGRUS,195713,9.86,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,195813,10.31,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,195913,10.25,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,196013,10.4,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,196113,10.41,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,196213,10.29,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,196313,10.24,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,196413,10.08,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,196513,9.82,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,196613,9.77,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,196713,9.93,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,196813,10.12,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,196913,10.41,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,197013,10.88,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,197113,10.88,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,197213,10.85,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,197313,10.58,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,197413,10.24,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,197513,9.79,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,197613,9.79,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,197713,9.62,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,197813,9.26,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,197913,8.95,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,198013,8.45,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,198113,7.82,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,198213,7.49,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,198313,6.97,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,198413,6.79,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,198513,6.41,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,198613,6.21,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,198713,6.22,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,198813,6.22,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,198913,6.13,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,199013,5.94,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,199113,5.92,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,199213,5.86,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,199313,5.78,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,199413,5.69,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,199513,5.62,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,199613,5.57,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,199713,5.39,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,199813,5.18,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,199913,5.03,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,200013,4.94,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,200113,4.81,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,200213,4.78,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,200313,4.65,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,200413,4.59,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,200513,4.42,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,200613,4.26,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,200713,4.26,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,200813,4.12,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,200913,4.08,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,201013,4.1,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,201113,4.01,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,201213,3.92,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
OGTGRUS,201313,3.92,"5","Petroleum and Natural Gas Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,194913,7.45,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,195013,7.03,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,195113,6.57,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,195213,5.8,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,195313,5.53,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,195413,4.88,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,195513,5.1,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,195613,5.08,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,195713,4.79,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,195813,4.4,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,195913,4.1,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,196013,4.12,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,196113,3.95,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,196213,3.86,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,196313,3.84,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,196413,3.81,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,196513,3.78,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,196613,3.69,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,196713,3.6,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,196813,3.55,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,196913,3.53,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,197013,3.5,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,197113,3.34,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,197213,3.32,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,197313,3.38,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,197413,3.48,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,197513,3.58,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,197613,3.61,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,197713,3.53,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,197813,3.51,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,197913,3.57,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,198013,3.67,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,198113,3.7,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,198213,3.78,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,198313,3.79,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,198413,3.74,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,198513,3.66,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,198613,3.55,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,198713,3.51,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,198813,3.55,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,198913,3.53,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,199013,3.5,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,199113,3.53,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,199213,3.41,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,199313,3.41,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,199413,3.32,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,199513,3.34,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,199613,3.34,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,199713,3.2,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,199813,3.07,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,199913,2.97,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,200013,2.92,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,200113,2.78,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,200213,2.78,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,200313,2.74,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,200413,2.68,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,200513,2.62,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,200613,2.56,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,200713,2.55,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,200813,2.57,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,200913,2.48,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,201013,2.53,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,201113,2.47,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,201213,2.22,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
XPTGRUS,201313,2.26,"6","Other Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,194913,15.93,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,195013,15.86,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,195113,15.68,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,195213,14.98,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,195313,14.66,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,195413,14.34,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,195513,14.69,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,195613,14.94,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,195713,14.64,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,195813,14.7,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,195913,14.35,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,196013,14.52,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,196113,14.36,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,196213,14.15,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,196313,14.08,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,196413,13.89,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,196513,13.6,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,196613,13.46,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,196713,13.54,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,196813,13.67,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,196913,13.94,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,197013,14.38,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,197113,14.22,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,197213,14.17,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,197313,13.97,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,197413,13.72,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,197513,13.38,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,197613,13.4,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,197713,13.15,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,197813,12.77,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,197913,12.52,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,198013,12.12,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,198113,11.51,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,198213,11.27,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,198313,10.76,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,198413,10.53,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,198513,10.07,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,198613,9.76,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,198713,9.73,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,198813,9.77,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,198913,9.66,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,199013,9.44,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,199113,9.45,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,199213,9.27,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,199313,9.19,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,199413,9,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,199513,8.96,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,199613,8.91,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,199713,8.58,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,199813,8.25,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,199913,8.01,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,200013,7.86,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,200113,7.58,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,200213,7.56,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,200313,7.38,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,200413,7.27,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,200513,7.04,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,200613,6.82,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,200713,6.81,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,200813,6.69,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,200913,6.56,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,201013,6.63,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,201113,6.47,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,201213,6.14,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
TETGRUS,201313,6.18,"7","Total Energy Consumption per Real Dollar of GDP","Thousand Btu per chained (2009) dollar"
